,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,DepDateTime,DepHour,DepDelay_30min,ArrDelay_30min,airport_Origin,lat_Origin,long_Origin,airport_Dest,lat_Dest,long_Dest,YearMon
5774123,2008,11,4,2,1442.0,1445,1827.0,1830,AA,1720,N253AA,165.0,165.0,147.0,-3.0,-3.0,DFW,IAD,1172,6.0,12.0,0,,0,,,,,,2008-11-04,"[1400, 1500)","[-30, 0)","[-30, 0)",Dallas-Fort Worth International,32.89595056,-97.0372,Washington Dulles International,38.94453194,-77.45580972,2008-11-01
2738790,2008,9,11,4,757.0,803,919.0,938,UA,226,N537UA,82.0,95.0,59.0,-19.0,-6.0,SFO,LAX,337,9.0,14.0,0,,0,,,,,,2008-09-11,"[700, 800)","[-30, 0)","[-30, 0)",San Francisco International,37.61900194,-122.3748433,Los Angeles International,33.94253611,-118.40807439999999,2008-09-01
4550855,2008,1,31,4,1615.0,1600,1947.0,1833,DL,867,N909DA,272.0,213.0,196.0,74.0,15.0,ORD,SLC,1249,7.0,69.0,0,,0,0.0,15.0,59.0,0.0,0.0,2008-01-31,"[1600, 1700)","[0, 30)","[60, 90)",Chicago O'Hare International,41.979595,-87.90446417,Salt Lake City Intl,40.78838778,-111.9777731,2008-01-01
5248151,2008,10,14,2,840.0,844,1016.0,1006,XE,2808,N11536,96.0,82.0,49.0,10.0,-4.0,EWR,BTV,266,2.0,45.0,0,,0,,,,,,2008-10-14,"[800, 900)","[-30, 0)","[0, 30)",Newark Intl,40.69249722,-74.16866056,Burlington International,44.47300361,-73.1503125,2008-10-01
6206811,2008,1,13,7,2400.0,2359,110.0,110,YV,2792,N989HA,70.0,71.0,48.0,0.0,1.0,LAS,PSP,173,2.0,20.0,0,,0,,,,,,2008-01-13,,"[0, 30)","[0, 30)",McCarran International,36.08036111,-115.15233329999998,Palm Springs International,33.82921556,-116.5062531,2008-01-01
4973261,2008,2,20,3,1356.0,1400,1521.0,1525,AA,1699,N463AA,145.0,145.0,117.0,-4.0,-4.0,ATL,DFW,732,13.0,15.0,0,,0,,,,,,2008-02-20,"[1300, 1400)","[-30, 0)","[-30, 0)",William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,Dallas-Fort Worth International,32.89595056,-97.0372,2008-02-01
6715111,2008,11,22,6,1652.0,1649,1759.0,1746,AS,67,N776AS,67.0,57.0,37.0,13.0,3.0,KTN,SIT,183,8.0,22.0,0,,0,,,,,,2008-11-22,"[1600, 1700)","[0, 30)","[0, 30)",Ketchikan International,55.35556861,-131.71374,Sitka,57.04713806,-135.3615983,2008-11-01
5772939,2008,4,22,2,1644.0,1640,2111.0,2035,AA,1962,N472AA,207.0,175.0,170.0,36.0,4.0,DFW,IAD,1172,9.0,28.0,0,,0,0.0,0.0,36.0,0.0,0.0,2008-04-22,"[1600, 1700)","[0, 30)","[30, 60)",Dallas-Fort Worth International,32.89595056,-97.0372,Washington Dulles International,38.94453194,-77.45580972,2008-04-01
3934008,2008,10,9,4,1937.0,1937,2057.0,2043,NW,1225,N344NW,200.0,186.0,161.0,14.0,0.0,DTW,DEN,1123,10.0,29.0,0,,0,,,,,,2008-10-09,"[1900, 2000)","[0, 30)","[0, 30)",Detroit Metropolitan-Wayne County,42.21205889,-83.34883583,Denver Intl,39.85840806,-104.6670019,2008-10-01
1576366,2008,3,23,7,1300.0,1305,1549.0,1538,OH,5320,N685BR,169.0,153.0,139.0,11.0,-5.0,BOS,CHS,818,10.0,20.0,0,,0,,,,,,2008-03-23,"[1300, 1400)","[-30, 0)","[0, 30)",Gen Edw L Logan Intl,42.3643475,-71.00517917,Charleston AFB/International,32.89864639,-80.04050583,2008-03-01
1628624,2008,6,12,4,1949.0,1955,2106.0,2118,US,1285,N440US,77.0,83.0,58.0,-12.0,-6.0,BWI,CLT,361,5.0,14.0,0,,0,,,,,,2008-06-12,"[1900, 2000)","[-30, 0)","[-30, 0)",Baltimore-Washington International,39.17540167,-76.66819833,Charlotte/Douglas International,35.21401111,-80.94312583,2008-06-01
1156329,2008,10,12,7,544.0,545,805.0,755,9E,2022,91879E,81.0,70.0,55.0,10.0,-1.0,MOB,ATL,302,8.0,18.0,0,,0,,,,,,2008-10-12,"[500, 600)","[-30, 0)","[0, 30)",Mobile Regional,30.69141667,-88.24283333,William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,2008-10-01
2390733,2008,10,28,2,1921.0,1925,2011.0,2020,WN,421,N617SW,50.0,55.0,42.0,-9.0,-4.0,HRL,SAT,233,2.0,6.0,0,,0,,,,,,2008-10-28,"[1900, 2000)","[-30, 0)","[-30, 0)",Valley International,26.22850611,-97.65439389,San Antonio International,29.53369444,-98.46977778,2008-10-01
3035589,2008,11,25,2,721.0,721,844.0,904,UA,819,N850UA,143.0,163.0,105.0,-20.0,0.0,EWR,ORD,719,13.0,25.0,0,,0,,,,,,2008-11-25,"[700, 800)","[0, 30)","[-30, 0)",Newark Intl,40.69249722,-74.16866056,Chicago O'Hare International,41.979595,-87.90446417,2008-11-01
4307203,2008,11,1,6,1147.0,1147,1257.0,1251,YV,2758,N927LR,70.0,64.0,41.0,6.0,0.0,PSP,PHX,261,4.0,25.0,0,,0,,,,,,2008-11-01,"[1100, 1200)","[0, 30)","[0, 30)",Palm Springs International,33.82921556,-116.5062531,Phoenix Sky Harbor International,33.43416667,-112.00805559999999,2008-10-01
5711539,2008,1,13,7,2226.0,2225,610.0,604,UA,44,N671UA,284.0,279.0,263.0,6.0,1.0,LAX,IAD,2288,6.0,15.0,0,,0,,,,,,2008-01-13,"[2200, 2300)","[0, 30)","[0, 30)",Los Angeles International,33.94253611,-118.40807439999999,Washington Dulles International,38.94453194,-77.45580972,2008-01-01
1286242,2008,11,13,4,841.0,845,1404.0,1410,B6,1402,N266JB,203.0,205.0,182.0,-6.0,-4.0,SFO,AUS,1504,4.0,17.0,0,,0,,,,,,2008-11-13,"[800, 900)","[-30, 0)","[-30, 0)",San Francisco International,37.61900194,-122.3748433,Austin-Bergstrom International,30.19453278,-97.66987194,2008-11-01
1667052,2008,5,2,5,539.0,545,652.0,708,US,1242,N722US,73.0,83.0,61.0,-16.0,-6.0,DCA,CLT,331,3.0,9.0,0,,0,,,,,,2008-05-02,"[500, 600)","[-30, 0)","[-30, 0)",Ronald Reagan Washington National,38.85208333,-77.03772222,Charlotte/Douglas International,35.21401111,-80.94312583,2008-05-01
4150983,2008,12,25,4,1731.0,1735,2101.0,2025,WN,885,N450WN,270.0,230.0,237.0,36.0,-4.0,MDW,PHX,1444,25.0,8.0,0,,0,0.0,0.0,36.0,0.0,0.0,2008-12-25,"[1700, 1800)","[-30, 0)","[30, 60)",Chicago Midway,41.7859825,-87.75242444,Phoenix Sky Harbor International,33.43416667,-112.00805559999999,2008-12-01
3320478,2008,1,3,4,1608.0,1327,1823.0,1459,OO,6375,N927SW,135.0,92.0,109.0,204.0,161.0,EUG,SFO,451,6.0,20.0,0,,0,0.0,0.0,204.0,0.0,0.0,2008-01-03,"[1600, 1700)","[150, 180)","[180, 210)",Mahlon Sweet ,44.123259999999995,-123.21868559999999,San Francisco International,37.61900194,-122.3748433,2008-01-01
4449377,2008,6,23,1,1936.0,1905,2248.0,2220,B6,47,N564JB,192.0,195.0,161.0,28.0,31.0,JFK,FLL,1069,3.0,28.0,0,,0,25.0,0.0,0.0,0.0,3.0,2008-06-23,"[1900, 2000)","[30, 60)","[0, 30)",John F Kennedy Intl,40.63975111,-73.77892556,Fort Lauderdale-Hollywood Int'l,26.07258333,-80.15275,2008-06-01
3376581,2008,7,5,6,601.0,609,838.0,847,UA,662,N553UA,157.0,158.0,131.0,-9.0,-8.0,LAX,SEA,954,5.0,21.0,0,,0,,,,,,2008-07-05,"[600, 700)","[-30, 0)","[-30, 0)",Los Angeles International,33.94253611,-118.40807439999999,Seattle-Tacoma Intl,47.44898194,-122.30931310000001,2008-07-01
6357275,2008,11,3,1,1633.0,1635,1706.0,1709,YV,1028,N77278,33.0,34.0,21.0,-3.0,-2.0,LIH,HNL,102,4.0,8.0,0,,0,,,,,,2008-11-03,"[1600, 1700)","[-30, 0)","[-30, 0)",Lihue,21.97598306,-159.3389581,Honolulu International,21.31869111,-157.92240719999998,2008-11-01
639822,2008,3,10,1,1036.0,1040,1255.0,1253,OO,5912,N718SK,79.0,73.0,50.0,2.0,-4.0,ORD,CLE,316,7.0,22.0,0,,0,,,,,,2008-03-10,"[1000, 1100)","[-30, 0)","[0, 30)",Chicago O'Hare International,41.979595,-87.90446417,Cleveland-Hopkins Intl,41.41089417,-81.84939667,2008-03-01
5569923,2008,8,21,4,1221.0,1227,1219.0,1239,NW,1723,N777NC,58.0,72.0,40.0,-20.0,-6.0,DTW,MKE,238,4.0,14.0,0,,0,,,,,,2008-08-21,"[1200, 1300)","[-30, 0)","[-30, 0)",Detroit Metropolitan-Wayne County,42.21205889,-83.34883583,General Mitchell International,42.94722222,-87.89658333,2008-08-01
1337822,2008,7,7,1,1130.0,1106,1422.0,1412,OH,5044,N679CA,172.0,186.0,149.0,10.0,24.0,FLL,BDL,1173,6.0,17.0,0,,0,,,,,,2008-07-07,"[1100, 1200)","[0, 30)","[0, 30)",Fort Lauderdale-Hollywood Int'l,26.07258333,-80.15275,Bradley International,41.93887417,-72.68322833,2008-07-01
1485953,2008,9,21,7,743.0,750,1043.0,1050,B6,450,N643JB,180.0,180.0,162.0,-7.0,-7.0,FLL,BOS,1237,5.0,13.0,0,,0,,,,,,2008-09-21,"[700, 800)","[-30, 0)","[-30, 0)",Fort Lauderdale-Hollywood Int'l,26.07258333,-80.15275,Gen Edw L Logan Intl,42.3643475,-71.00517917,2008-09-01
5327833,2008,11,17,1,1427.0,1350,1616.0,1529,DL,1725,N982DL,109.0,99.0,77.0,47.0,37.0,ATL,PBI,545,4.0,28.0,0,,0,6.0,0.0,10.0,0.0,31.0,2008-11-17,"[1400, 1500)","[30, 60)","[30, 60)",William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,Palm Beach International,26.68316194,-80.09559417,2008-11-01
5916582,2008,2,18,1,1521.0,1521,1649.0,1645,9E,5809,89139E,148.0,144.0,119.0,4.0,0.0,DTW,LIT,705,6.0,23.0,0,,0,,,,,,2008-02-18,"[1500, 1600)","[0, 30)","[0, 30)",Detroit Metropolitan-Wayne County,42.21205889,-83.34883583,Adams ,34.72939611,-92.22424556,2008-02-01
1478954,2008,2,21,4,1224.0,1230,1416.0,1420,MQ,4558,N721HS,112.0,110.0,89.0,-4.0,-6.0,CMH,BOS,640,5.0,18.0,0,,0,,,,,,2008-02-21,"[1200, 1300)","[-30, 0)","[-30, 0)",Port Columbus Intl,39.99798528,-82.89188278,Gen Edw L Logan Intl,42.3643475,-71.00517917,2008-02-01
2813077,2008,5,6,2,1000.0,1010,1128.0,1136,OO,5466,N221SW,88.0,86.0,67.0,-8.0,-10.0,MRY,LAX,267,11.0,10.0,0,,0,,,,,,2008-05-06,"[1000, 1100)","[-30, 0)","[-30, 0)",Monterey Peninsula,36.5869825,-121.84294779999999,Los Angeles International,33.94253611,-118.40807439999999,2008-05-01
2741004,2008,11,2,7,2002.0,1925,2131.0,2100,UA,931,N839UA,89.0,95.0,58.0,31.0,37.0,SFO,LAX,337,12.0,19.0,0,,0,0.0,0.0,0.0,0.0,31.0,2008-11-02,"[2000, 2100)","[30, 60)","[30, 60)",San Francisco International,37.61900194,-122.3748433,Los Angeles International,33.94253611,-118.40807439999999,2008-11-01
4917774,2008,9,17,3,725.0,736,850.0,910,US,1219,N419US,145.0,154.0,126.0,-20.0,-11.0,CLT,DFW,936,8.0,11.0,0,,0,,,,,,2008-09-17,"[700, 800)","[-30, 0)","[-30, 0)",Charlotte/Douglas International,35.21401111,-80.94312583,Dallas-Fort Worth International,32.89595056,-97.0372,2008-09-01
5938707,2008,6,10,2,852.0,855,1332.0,1339,US,511,N834AW,160.0,164.0,123.0,-7.0,-3.0,PHX,OMA,1037,4.0,33.0,0,,0,,,,,,2008-06-10,"[800, 900)","[-30, 0)","[-30, 0)",Phoenix Sky Harbor International,33.43416667,-112.00805559999999,Eppley Airfield,41.30251861,-95.89417306,2008-06-01
180038,2008,1,2,3,1153.0,1115,1219.0,1150,WN,2874,N673AA,86.0,95.0,71.0,29.0,38.0,ABQ,LAS,487,8.0,7.0,0,,0,1.0,0.0,0.0,0.0,28.0,2008-01-02,"[1100, 1200)","[30, 60)","[0, 30)",Albuquerque International,35.04022222,-106.6091944,McCarran International,36.08036111,-115.15233329999998,2008-01-01
6274307,2008,12,30,2,1812.0,1800,2236.0,2154,AS,131,N569AS,444.0,414.0,396.0,42.0,12.0,ORD,ANC,2846,4.0,44.0,0,,0,12.0,0.0,30.0,0.0,0.0,2008-12-30,"[1800, 1900)","[0, 30)","[30, 60)",Chicago O'Hare International,41.979595,-87.90446417,Ted Stevens Anchorage International,61.17432028,-149.9961856,2008-12-01
3467762,2008,5,15,4,1541.0,1530,2014.0,1955,AS,96,N307AS,213.0,205.0,179.0,19.0,11.0,ANC,SEA,1449,5.0,29.0,0,,0,11.0,0.0,8.0,0.0,0.0,2008-05-15,"[1500, 1600)","[0, 30)","[0, 30)",Ted Stevens Anchorage International,61.17432028,-149.9961856,Seattle-Tacoma Intl,47.44898194,-122.30931310000001,2008-05-01
6909958,2008,8,26,2,1552.0,1540,1704.0,1630,MQ,4045,N815AE,72.0,50.0,27.0,34.0,12.0,ORD,DBQ,147,2.0,43.0,0,,0,0.0,0.0,34.0,0.0,0.0,2008-08-26,"[1500, 1600)","[0, 30)","[30, 60)",Chicago O'Hare International,41.979595,-87.90446417,Dubuque Municipal,42.40295944,-90.70916722,2008-08-01
3961386,2008,6,9,1,558.0,600,910.0,921,OO,6732,N745SK,132.0,141.0,119.0,-11.0,-2.0,MRY,DEN,960,7.0,6.0,0,,0,,,,,,2008-06-09,"[500, 600)","[-30, 0)","[-30, 0)",Monterey Peninsula,36.5869825,-121.84294779999999,Denver Intl,39.85840806,-104.6670019,2008-06-01
5970453,2008,3,7,5,631.0,635,644.0,650,WN,495,N264LV,73.0,75.0,55.0,-6.0,-4.0,PHX,ONT,325,6.0,12.0,0,,0,,,,,,2008-03-07,"[600, 700)","[-30, 0)","[-30, 0)",Phoenix Sky Harbor International,33.43416667,-112.00805559999999,Ontario International,34.056,-117.60119440000001,2008-03-01
1213446,2008,7,17,4,1412.0,1355,1716.0,1634,DL,247,N713TW,184.0,159.0,103.0,42.0,17.0,JFK,ATL,760,12.0,69.0,0,,0,17.0,0.0,25.0,0.0,0.0,2008-07-17,"[1400, 1500)","[0, 30)","[30, 60)",John F Kennedy Intl,40.63975111,-73.77892556,William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,2008-07-01
3732834,2008,2,28,4,,1140,,1250,WN,1346,,,70.0,,,,BUR,OAK,325,,,1,A,0,,,,,,2008-02-28,,,,Burbank-Glendale-Pasadena,34.20061917,-118.3584969,Metropolitan Oakland International,37.72129083,-122.22071670000001,2008-02-01
5843594,2008,5,5,1,1439.0,1435,1617.0,1616,CO,353,N11641,98.0,101.0,68.0,1.0,4.0,EWR,CMH,462,6.0,24.0,0,,0,,,,,,2008-05-05,"[1400, 1500)","[0, 30)","[0, 30)",Newark Intl,40.69249722,-74.16866056,Port Columbus Intl,39.99798528,-82.89188278,2008-05-01
2647665,2008,5,15,4,1017.0,1000,1144.0,1130,US,2029,N748UW,87.0,90.0,74.0,14.0,17.0,BOS,DCA,399,3.0,10.0,0,,0,,,,,,2008-05-15,"[1000, 1100)","[0, 30)","[0, 30)",Gen Edw L Logan Intl,42.3643475,-71.00517917,Ronald Reagan Washington National,38.85208333,-77.03772222,2008-05-01
245712,2008,3,21,5,1038.0,1030,1412.0,1325,B6,193,N535JB,394.0,355.0,330.0,47.0,8.0,JFK,LAS,2248,7.0,57.0,0,,0,8.0,0.0,39.0,0.0,0.0,2008-03-21,"[1000, 1100)","[0, 30)","[30, 60)",John F Kennedy Intl,40.63975111,-73.77892556,McCarran International,36.08036111,-115.15233329999998,2008-03-01
609153,2008,9,17,3,2200.0,2205,2318.0,2317,YV,7185,N27191,78.0,72.0,47.0,1.0,-5.0,IAD,CLE,288,9.0,22.0,0,,0,,,,,,2008-09-17,"[2200, 2300)","[-30, 0)","[0, 30)",Washington Dulles International,38.94453194,-77.45580972,Cleveland-Hopkins Intl,41.41089417,-81.84939667,2008-09-01
4664099,2008,6,30,1,1016.0,1021,1319.0,1319,UA,592,N937UA,123.0,118.0,102.0,0.0,-5.0,DEN,MSP,680,4.0,17.0,0,,0,,,,,,2008-06-30,"[1000, 1100)","[-30, 0)","[0, 30)",Denver Intl,39.85840806,-104.6670019,Minneapolis-St Paul Intl,44.88054694,-93.2169225,2008-06-01
1934288,2008,3,13,4,2018.0,1930,2301.0,2219,DL,1210,N999DN,163.0,169.0,145.0,42.0,48.0,RSW,LGA,1080,6.0,12.0,0,,0,0.0,0.0,0.0,0.0,42.0,2008-03-13,"[2000, 2100)","[30, 60)","[30, 60)",Southwest Florida International,26.53616667,-81.75516667,LaGuardia,40.77724306,-73.87260917,2008-03-01
5683427,2008,10,1,3,1031.0,1035,1508.0,1503,F9,618,N904FR,157.0,148.0,128.0,5.0,-4.0,DEN,IND,977,5.0,24.0,0,,0,,,,,,2008-10-01,"[1000, 1100)","[-30, 0)","[0, 30)",Denver Intl,39.85840806,-104.6670019,Indianapolis International,39.71732917,-86.29438417,2008-09-01
4471722,2008,8,7,4,1210.0,1215,1540.0,1609,B6,705,N586JB,210.0,234.0,166.0,-29.0,-5.0,JFK,SJU,1597,5.0,39.0,0,,0,,,,,,2008-08-07,"[1200, 1300)","[-30, 0)","[-30, 0)",John F Kennedy Intl,40.63975111,-73.77892556,Luis Munoz Marin International,18.43941667,-66.00183333,2008-08-01
2605249,2008,10,7,2,2042.0,2044,2336.0,2329,UA,628,N404UA,114.0,105.0,80.0,7.0,-2.0,ORD,DCA,612,6.0,28.0,0,,0,,,,,,2008-10-07,"[2000, 2100)","[-30, 0)","[0, 30)",Chicago O'Hare International,41.979595,-87.90446417,Ronald Reagan Washington National,38.85208333,-77.03772222,2008-10-01
3288501,2008,4,29,2,635.0,630,841.0,843,OO,6369,N916SW,126.0,133.0,114.0,-2.0,5.0,TUS,SFO,751,3.0,9.0,0,,0,,,,,,2008-04-29,"[600, 700)","[0, 30)","[-30, 0)",Tucson International,32.11608333,-110.94102779999999,San Francisco International,37.61900194,-122.3748433,2008-04-01
3463750,2008,10,12,7,1158.0,1200,1436.0,1504,B6,175,N505JB,338.0,364.0,317.0,-28.0,-2.0,JFK,SEA,2421,5.0,16.0,0,,0,,,,,,2008-10-12,"[1100, 1200)","[-30, 0)","[-30, 0)",John F Kennedy Intl,40.63975111,-73.77892556,Seattle-Tacoma Intl,47.44898194,-122.30931310000001,2008-10-01
3784146,2008,1,28,1,926.0,920,1056.0,1044,XE,301,N16546,150.0,144.0,127.0,12.0,6.0,TUS,SMF,752,4.0,19.0,0,,0,,,,,,2008-01-28,"[900, 1000)","[0, 30)","[0, 30)",Tucson International,32.11608333,-110.94102779999999,Sacramento International,38.69542167,-121.5907669,2008-01-01
60943,2008,3,30,7,1938.0,1920,2101.0,2045,DL,853,N654DL,83.0,85.0,62.0,16.0,18.0,ATL,TPA,406,5.0,16.0,0,,0,16.0,0.0,0.0,0.0,0.0,2008-03-30,"[1900, 2000)","[0, 30)","[0, 30)",William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,Tampa International ,27.97547222,-82.53325,2008-03-01
2980301,2008,5,4,7,612.0,617,846.0,855,OO,6060,N748SK,154.0,158.0,124.0,-9.0,-5.0,AUS,ORD,978,12.0,18.0,0,,0,,,,,,2008-05-04,"[600, 700)","[-30, 0)","[-30, 0)",Austin-Bergstrom International,30.19453278,-97.66987194,Chicago O'Hare International,41.979595,-87.90446417,2008-05-01
831468,2008,8,6,3,1150.0,1200,1253.0,1320,XE,2536,N12934,63.0,80.0,49.0,-27.0,-10.0,MFE,IAH,316,8.0,6.0,0,,0,,,,,,2008-08-06,"[1100, 1200)","[-30, 0)","[-30, 0)",McAllen Miller International,26.17583333,-98.23861111,George Bush Intercontinental,29.98047222,-95.33972222,2008-08-01
6314504,2008,12,18,4,1340.0,1325,1432.0,1421,EV,5322,N835AS,112.0,116.0,94.0,11.0,15.0,ATL,MLI,633,5.0,13.0,0,,0,,,,,,2008-12-18,"[1300, 1400)","[0, 30)","[0, 30)",William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,Quad City,41.44852639,-90.50753917,2008-12-01
2979299,2008,10,14,2,1036.0,1040,1150.0,1159,MQ,4229,N654MQ,134.0,139.0,119.0,-9.0,-4.0,ALB,ORD,723,5.0,10.0,0,,0,,,,,,2008-10-14,"[1000, 1100)","[-30, 0)","[-30, 0)",Albany Cty,42.74811944,-73.80297861,Chicago O'Hare International,41.979595,-87.90446417,2008-10-01
69052,2008,10,8,3,1026.0,1030,1340.0,1345,AA,304,N3CVAA,134.0,135.0,116.0,-5.0,-4.0,DFW,TPA,929,6.0,12.0,0,,0,,,,,,2008-10-08,"[1000, 1100)","[-30, 0)","[-30, 0)",Dallas-Fort Worth International,32.89595056,-97.0372,Tampa International ,27.97547222,-82.53325,2008-10-01
4371489,2008,6,15,7,838.0,845,1027.0,1035,AA,561,N3BYAA,109.0,110.0,80.0,-8.0,-7.0,ATL,MIA,595,7.0,22.0,0,,0,,,,,,2008-06-15,"[800, 900)","[-30, 0)","[-30, 0)",William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,Miami International,25.79325,-80.29055556,2008-06-01
6763388,2008,1,16,3,1857.0,1905,2120.0,2133,UA,368,N910UA,83.0,88.0,67.0,-13.0,-8.0,DEN,FSD,483,5.0,11.0,0,,0,,,,,,2008-01-16,"[1800, 1900)","[-30, 0)","[-30, 0)",Denver Intl,39.85840806,-104.6670019,Joe Foss ,43.58135111,-96.74170028,2008-01-01
6063140,2008,8,15,5,2039.0,2034,2202.0,2206,UA,567,N541UA,83.0,92.0,63.0,-4.0,5.0,SFO,SNA,372,7.0,13.0,0,,0,,,,,,2008-08-15,"[2000, 2100)","[0, 30)","[-30, 0)",San Francisco International,37.61900194,-122.3748433,John Wayne /Orange Co,33.67565861,-117.86822250000002,2008-08-01
2047110,2008,6,27,5,1541.0,1540,1655.0,1705,WN,2794,N694SW,74.0,85.0,63.0,-10.0,1.0,MDW,MCI,405,3.0,8.0,0,,0,,,,,,2008-06-27,"[1500, 1600)","[0, 30)","[-30, 0)",Chicago Midway,41.7859825,-87.75242444,Kansas City International,39.29760528,-94.71390556,2008-06-01
4668798,2008,5,6,2,1201.0,1202,1252.0,1251,NW,747,N325US,111.0,109.0,92.0,1.0,-1.0,DTW,MSP,528,4.0,15.0,0,,0,,,,,,2008-05-06,"[1200, 1300)","[-30, 0)","[0, 30)",Detroit Metropolitan-Wayne County,42.21205889,-83.34883583,Minneapolis-St Paul Intl,44.88054694,-93.2169225,2008-05-01
6696400,2008,2,27,3,,820,,925,OO,3674,N271YV,,65.0,,,,SLC,PIH,150,,,1,B,0,,,,,,2008-02-27,,,,Salt Lake City Intl,40.78838778,-111.9777731,Pocatello Regional,42.91130556,-112.59586110000001,2008-02-01
6327582,2008,2,13,3,1217.0,1220,1520.0,1607,DL,1825,N835MH,363.0,407.0,346.0,-47.0,-3.0,SLC,HNL,2994,4.0,13.0,0,,0,,,,,,2008-02-13,"[1200, 1300)","[-30, 0)",,Salt Lake City Intl,40.78838778,-111.9777731,Honolulu International,21.31869111,-157.92240719999998,2008-02-01
3701913,2008,6,27,5,1217.0,1055,1322.0,1205,WN,3923,N705SW,65.0,70.0,53.0,77.0,82.0,ONT,OAK,361,5.0,7.0,0,,0,68.0,0.0,0.0,0.0,9.0,2008-06-27,"[1200, 1300)","[60, 90)","[60, 90)",Ontario International,34.056,-117.60119440000001,Metropolitan Oakland International,37.72129083,-122.22071670000001,2008-06-01
42227,2008,3,20,4,756.0,805,1054.0,1043,FL,634,N961AT,178.0,158.0,163.0,11.0,-9.0,ROC,TPA,1079,5.0,10.0,0,,0,,,,,,2008-03-20,"[700, 800)","[-30, 0)","[0, 30)",Greater Rochester Int'l,43.11886611,-77.67238389,Tampa International ,27.97547222,-82.53325,2008-03-01
214758,2008,8,16,6,1652.0,1635,1831.0,1826,UA,1547,N482UA,219.0,231.0,196.0,5.0,17.0,ORD,LAS,1515,5.0,18.0,0,,0,,,,,,2008-08-16,"[1600, 1700)","[0, 30)","[0, 30)",Chicago O'Hare International,41.979595,-87.90446417,McCarran International,36.08036111,-115.15233329999998,2008-08-01
1864916,2008,8,16,6,1744.0,1724,1913.0,1849,YV,7148,N571ML,89.0,85.0,59.0,24.0,20.0,IAD,GSP,383,3.0,27.0,0,,0,24.0,0.0,0.0,0.0,0.0,2008-08-16,"[1700, 1800)","[0, 30)","[0, 30)",Washington Dulles International,38.94453194,-77.45580972,Greenville-Spartanburg,34.89566722,-82.21885833,2008-08-01
2686437,2008,6,22,7,858.0,900,1007.0,1025,WN,2659,N463WN,69.0,85.0,55.0,-18.0,-2.0,OAK,LAX,337,7.0,7.0,0,,0,,,,,,2008-06-22,"[800, 900)","[-30, 0)","[-30, 0)",Metropolitan Oakland International,37.72129083,-122.22071670000001,Los Angeles International,33.94253611,-118.40807439999999,2008-06-01
6676081,2008,6,4,3,1902.0,1905,2000.0,2005,NW,678,N325NB,58.0,60.0,41.0,-5.0,-3.0,MSP,GRB,252,4.0,13.0,0,,0,,,,,,2008-06-04,"[1900, 2000)","[-30, 0)","[-30, 0)",Minneapolis-St Paul Intl,44.88054694,-93.2169225,Austin Straubel International,44.48507333,-88.12959000000001,2008-06-01
2013319,2008,11,14,5,1347.0,1348,1554.0,1608,DL,914,N629DL,127.0,140.0,94.0,-14.0,-1.0,ATL,LGA,761,9.0,24.0,0,,0,,,,,,2008-11-14,"[1300, 1400)","[-30, 0)","[-30, 0)",William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,LaGuardia,40.77724306,-73.87260917,2008-11-01
407036,2008,11,26,3,1655.0,1655,1810.0,1820,WN,889,N642WN,75.0,85.0,64.0,-10.0,0.0,OMA,MDW,423,4.0,7.0,0,,0,,,,,,2008-11-26,"[1600, 1700)","[0, 30)","[-30, 0)",Eppley Airfield,41.30251861,-95.89417306,Chicago Midway,41.7859825,-87.75242444,2008-11-01
4287472,2008,3,7,5,1520.0,1525,1635.0,1659,YV,2715,N918FJ,135.0,154.0,113.0,-24.0,-5.0,ICT,PHX,870,8.0,14.0,0,,0,,,,,,2008-03-07,"[1500, 1600)","[-30, 0)","[-30, 0)",Wichita Mid-Continent,37.64995889,-97.43304583,Phoenix Sky Harbor International,33.43416667,-112.00805559999999,2008-03-01
4715544,2008,2,23,6,2021.0,2020,2232.0,2240,AA,1636,N440AA,131.0,140.0,113.0,-8.0,1.0,DFW,MSP,852,4.0,14.0,0,,0,,,,,,2008-02-23,"[2000, 2100)","[0, 30)","[-30, 0)",Dallas-Fort Worth International,32.89595056,-97.0372,Minneapolis-St Paul Intl,44.88054694,-93.2169225,2008-02-01
1102744,2008,11,23,7,1825.0,1829,2057.0,2107,FL,357,N891AT,152.0,158.0,115.0,-10.0,-4.0,LGA,ATL,761,24.0,13.0,0,,0,,,,,,2008-11-23,"[1800, 1900)","[-30, 0)","[-30, 0)",LaGuardia,40.77724306,-73.87260917,William B Hartsfield-Atlanta Intl,33.64044444,-84.42694444,2008-11-01
